,date,value
1448,2023-04-17 11:50:17.352862,
1449,2023-04-17 11:50:17.704495,
1450,2023-04-17 11:50:18.259973,
1451,2023-04-17 11:50:18.818122,
1452,2023-04-17 11:50:19.165288,
1453,2023-04-17 11:50:19.684856,
1454,2023-04-17 11:50:20.006115,
1455,2023-04-17 11:50:20.342817,
1456,2023-04-17 11:50:20.666877,
1457,2023-04-17 11:50:21.225278,
1458,2023-04-17 11:50:21.551884,
1459,2023-04-17 11:50:21.891909,
1460,2023-04-17 11:50:22.257973,
1461,2023-04-17 11:50:23.451972,
1462,2023-04-17 11:50:23.824259,
1463,2023-04-17 11:50:24.186571,
1464,2023-04-17 11:50:25.396707,
1465,2023-04-17 11:50:25.806934,
1466,2023-04-17 11:50:26.556696,
1467,2023-04-17 11:50:26.899294,
1468,2023-04-17 11:50:27.248826,
1469,2023-04-17 11:50:27.623869,
1470,2023-04-17 11:50:27.970114,
1471,2023-04-17 11:50:28.327713,
1472,2023-04-17 11:50:28.678149,
1473,2023-04-17 11:50:29.052722,
1474,2023-04-17 11:50:29.417167,
1475,2023-04-17 11:50:30.336539,
1476,2023-04-17 11:50:30.688870,
1477,2023-04-17 11:50:31.142510,
1478,2023-04-17 11:50:31.505108,
1479,2023-04-17 11:50:31.872232,
1480,2023-04-17 11:50:32.250582,
1481,2023-04-17 11:50:32.649467,
1482,2023-04-17 11:50:33.035552,
1483,2023-04-17 11:50:33.398682,
1484,2023-04-17 11:50:33.768055,
1485,2023-04-17 11:50:34.130559,
1486,2023-04-17 11:50:34.495432,
1487,2023-04-17 11:50:34.840977,
1488,2023-04-17 11:50:35.170652,
1489,2023-04-17 11:50:35.651206,
1490,2023-04-17 11:50:36.031580,
1491,2023-04-17 11:50:36.404432,
1492,2023-04-17 11:50:37.396059,
1493,2023-04-17 11:50:37.760945,
1494,2023-04-17 11:50:38.117250,
1495,2023-04-17 11:50:38.536687,
1496,2023-04-17 11:50:38.886780,
1497,2023-04-17 11:50:39.253844,
1498,2023-04-17 11:50:41.545826,
1499,2023-04-17 11:50:41.920222,
1500,2023-04-17 11:50:42.293270,
1501,2023-04-17 11:50:42.652914,
1502,2023-04-17 11:50:42.999426,
1503,2023-04-17 11:50:43.344457,
1504,2023-04-17 11:50:44.523815,
1505,2023-04-17 11:50:45.004931,
1506,2023-04-17 11:50:45.366109,
1507,2023-04-17 11:50:45.754132,
1508,2023-04-17 11:50:46.131195,
1509,2023-04-17 11:50:46.515198,
1510,2023-04-17 11:50:46.872837,
1511,2023-04-17 11:50:47.238380,
1512,2023-04-17 11:50:47.578591,
1513,2023-04-17 11:50:47.992282,
1514,2023-04-17 11:50:48.332860,
1515,2023-04-17 11:50:48.762614,
1516,2023-04-17 11:50:49.116621,
1517,2023-04-17 11:50:49.462114,
1518,2023-04-17 11:50:49.831577,
1519,2023-04-17 11:50:50.175620,
1520,2023-04-17 11:50:50.574766,
1521,2023-04-17 11:50:51.110016,
1522,2023-04-17 11:50:51.496143,
1523,2023-04-17 11:50:51.891615,
1524,2023-04-17 11:50:52.268576,
1525,2023-04-17 11:50:52.629320,
1526,2023-04-17 11:50:53.011848,
1527,2023-04-17 11:50:53.365764,
1528,2023-04-17 11:50:54.735298,
1529,2023-04-17 11:50:55.301948,
1530,2023-04-17 11:50:55.755480,
1531,2023-04-17 11:50:56.123177,
1532,2023-04-17 11:50:56.462152,
1533,2023-04-17 11:50:56.812980,
1534,2023-04-17 11:50:57.221281,
1535,2023-04-17 11:50:57.662744,
1536,2023-04-17 11:50:58.019200,
1537,2023-04-17 11:50:58.393612,
1538,2023-04-17 11:50:58.833487,
1539,2023-04-17 11:50:59.262160,
1540,2023-04-17 11:50:59.640502,
1541,2023-04-17 11:51:00.025398,
1542,2023-04-17 11:51:00.398494,
1543,2023-04-17 11:51:00.846151,
1544,2023-04-17 11:51:01.276118,
1545,2023-04-17 11:51:01.601822,
1546,2023-04-17 11:51:02.487633,
1547,2023-04-17 11:51:02.837792,
1548,2023-04-17 11:51:03.243705,
1549,2023-04-17 11:51:03.609488,
1550,2023-04-17 11:51:04.043512,
1551,2023-04-17 11:51:04.461056,
1552,2023-04-17 11:51:04.790022,
1553,2023-04-17 11:51:05.126391,
1554,2023-04-17 11:51:05.514884,
1555,2023-04-17 11:51:05.849732,
1556,2023-04-17 11:51:06.172967,
1557,2023-04-17 11:51:06.541404,
1558,2023-04-17 11:51:07.088369,
1559,2023-04-17 11:51:07.610089,
1560,2023-04-17 11:51:07.971714,
1561,2023-04-17 11:51:08.317310,
1562,2023-04-17 11:51:08.690187,
1563,2023-04-17 11:51:09.086166,
1564,2023-04-17 11:51:09.463721,
1565,2023-04-17 11:51:09.857620,
1566,2023-04-17 11:51:10.272541,
1567,2023-04-17 11:51:10.613864,
1568,2023-04-17 11:51:11.100014,
1569,2023-04-17 11:51:11.457063,
1570,2023-04-17 11:51:11.829971,
1571,2023-04-17 11:51:12.244616,
1572,2023-04-17 11:51:12.622144,
1573,2023-04-17 11:51:12.960762,
1574,2023-04-17 11:51:13.326828,
1575,2023-04-17 11:51:13.749927,
1576,2023-04-17 11:51:14.162790,
1577,2023-04-17 11:51:14.520741,
1578,2023-04-17 11:51:14.867124,
1579,2023-04-17 11:51:15.257995,
1580,2023-04-17 11:51:15.943115,
1581,2023-04-17 11:51:16.296226,
1582,2023-04-17 11:51:16.704317,
1583,2023-04-17 11:51:17.031968,
1584,2023-04-17 11:51:17.404203,
1585,2023-04-17 11:51:17.757365,
1586,2023-04-17 11:51:18.150255,
1587,2023-04-17 11:51:18.512661,
1588,2023-04-17 11:51:18.850920,
1589,2023-04-17 11:51:19.215604,
1590,2023-04-17 11:51:19.583756,
1591,2023-04-17 11:51:20.055134,
1592,2023-04-17 11:51:20.425728,
1593,2023-04-17 11:51:20.790699,
1594,2023-04-17 11:51:21.657368,
1595,2023-04-17 11:51:22.037554,
1596,2023-04-17 11:51:22.423675,
1597,2023-04-17 11:51:22.812076,
1598,2023-04-17 11:51:23.335706,
1599,2023-04-17 11:51:23.714597,
1600,2023-04-17 11:51:24.102027,
1601,2023-04-17 11:51:24.466286,
1602,2023-04-17 11:51:24.810452,
1603,2023-04-17 11:51:25.178397,
1604,2023-04-17 11:51:25.612149,
1605,2023-04-17 11:51:25.986620,
1606,2023-04-17 11:51:26.484094,
1607,2023-04-17 11:51:26.843569,
1608,2023-04-17 11:51:27.195677,
1609,2023-04-17 11:51:27.560559,
1610,2023-04-17 11:51:27.899427,
1611,2023-04-17 11:51:28.549978,
1612,2023-04-17 11:51:28.900070,
1613,2023-04-17 11:51:29.333098,
1614,2023-04-17 11:51:29.710136,
1615,2023-04-17 11:51:30.179706,
1616,2023-04-17 11:51:30.597399,
1617,2023-04-17 11:51:31.146224,
1618,2023-04-17 11:51:31.526496,
1619,2023-04-17 11:51:32.057136,
1620,2023-04-17 11:51:32.574888,
1621,2023-04-17 11:51:32.906930,
1622,2023-04-17 11:51:33.254930,
1623,2023-04-17 11:51:33.605615,
1624,2023-04-17 11:51:33.998917,
1625,2023-04-17 11:51:34.376133,
1626,2023-04-17 11:51:34.743629,
1627,2023-04-17 11:51:35.131121,
1628,2023-04-17 11:51:35.515514,
1629,2023-04-17 11:51:35.877149,
1630,2023-04-17 11:51:36.238590,
1631,2023-04-17 11:51:36.625681,
1632,2023-04-17 11:51:37.032477,
1633,2023-04-17 11:51:37.399763,
1634,2023-04-17 11:51:37.769210,
1635,2023-04-17 11:51:38.151858,
1636,2023-04-17 11:51:38.519979,
1637,2023-04-17 11:51:38.912251,
1638,2023-04-17 11:51:39.255633,
1639,2023-04-17 11:51:39.631109,
1640,2023-04-17 11:51:40.014655,
1641,2023-04-17 11:51:40.406569,
1642,2023-04-17 11:51:40.796802,
1643,2023-04-17 11:51:42.210988,
1644,2023-04-17 11:51:42.555966,
1645,2023-04-17 11:51:43.177013,
1646,2023-04-17 11:51:43.548083,
1647,2023-04-17 11:51:44.055821,
1648,2023-04-17 11:51:44.445729,
1649,2023-04-17 11:51:44.787982,
1650,2023-04-17 11:51:45.207546,
1651,2023-04-17 11:51:45.568689,
1652,2023-04-17 11:51:45.953658,
1653,2023-04-17 11:51:46.344563,
1654,2023-04-17 11:51:46.936891,
1655,2023-04-17 11:51:47.298153,
1656,2023-04-17 11:51:47.819100,
1657,2023-04-17 11:51:48.539941,
1658,2023-04-17 11:51:48.916912,
1659,2023-04-17 11:51:49.538998,
1660,2023-04-17 11:51:49.920695,
1661,2023-04-17 11:51:50.298261,
1662,2023-04-17 11:51:50.702909,
1663,2023-04-17 11:51:51.118395,
1664,2023-04-17 11:51:51.523191,
1665,2023-04-17 11:51:51.927583,
1666,2023-04-17 11:51:52.472051,
1667,2023-04-17 11:51:52.837941,
1668,2023-04-17 11:51:54.211155,
1669,2023-04-17 11:51:54.622170,
1670,2023-04-17 11:51:55.143178,
1671,2023-04-17 11:51:55.501162,
1672,2023-04-17 11:51:55.885514,
1673,2023-04-17 11:51:56.291475,
1674,2023-04-17 11:51:56.899901,
1675,2023-04-17 11:51:57.249698,
1676,2023-04-17 11:51:57.641264,
1677,2023-04-17 11:51:58.172043,
1678,2023-04-17 11:51:58.899418,
1679,2023-04-17 11:51:59.311357,
1680,2023-04-17 11:51:59.704613,
1681,2023-04-17 11:52:00.113786,
1682,2023-04-17 11:52:00.520832,
1683,2023-04-17 11:52:00.938392,
1684,2023-04-17 11:52:01.432798,
1685,2023-04-17 11:52:01.911444,
1686,2023-04-17 11:52:02.288834,
1687,2023-04-17 11:52:02.695014,
1688,2023-04-17 11:52:03.038314,
1689,2023-04-17 11:52:03.422893,
1690,2023-04-17 11:52:04.552898,
1691,2023-04-17 11:52:04.911795,
1692,2023-04-17 11:52:05.354269,
1693,2023-04-17 11:52:05.873972,
1694,2023-04-17 11:52:06.916672,
1695,2023-04-17 11:52:07.263740,
1696,2023-04-17 11:52:07.990875,
1697,2023-04-17 11:52:08.369390,
1698,2023-04-17 11:52:08.749996,
1699,2023-04-17 11:52:09.142171,
1700,2023-04-17 11:52:09.502784,
1701,2023-04-17 11:52:09.862091,
1702,2023-04-17 11:52:10.222913,
1703,2023-04-17 11:52:11.242286,
1704,2023-04-17 11:52:11.672981,
1705,2023-04-17 11:52:12.126813,
1706,2023-04-17 11:52:12.758455,
1707,2023-04-17 11:52:13.135820,
1708,2023-04-17 11:52:13.516322,
1709,2023-04-17 11:52:14.287113,
1710,2023-04-17 11:52:14.713134,
1711,2023-04-17 11:52:15.122476,
1712,2023-04-17 11:52:15.547474,
1713,2023-04-17 11:52:15.912785,
1714,2023-04-17 11:52:16.281444,
1715,2023-04-17 11:52:17.542199,
1716,2023-04-17 11:52:18.578297,
1717,2023-04-17 11:52:18.927339,
1718,2023-04-17 11:52:19.317836,
1719,2023-04-17 11:52:19.691529,
1720,2023-04-17 11:52:20.134665,
1721,2023-04-17 11:52:20.526794,
1722,2023-04-17 11:52:20.955699,
1723,2023-04-17 11:52:21.403186,
1724,2023-04-17 11:52:21.827332,
1725,2023-04-17 11:52:22.193680,
1726,2023-04-17 11:52:22.537502,
1727,2023-04-17 11:52:22.881787,
1728,2023-04-17 11:52:23.255595,
1729,2023-04-17 11:52:23.687494,
1730,2023-04-17 11:52:24.102594,
1731,2023-04-17 11:52:24.488464,
1732,2023-04-17 11:52:25.153898,
1733,2023-04-17 11:52:25.533218,
1734,2023-04-17 11:52:26.565980,
1735,2023-04-17 11:52:26.962779,
1736,2023-04-17 11:52:27.334204,
1737,2023-04-17 11:52:28.107588,
1738,2023-04-17 11:52:29.213431,
1739,2023-04-17 11:52:29.567726,
1740,2023-04-17 11:52:29.939703,
1741,2023-04-17 11:52:30.477981,
1742,2023-04-17 11:52:30.944262,
1743,2023-04-17 11:52:31.514304,
1744,2023-04-17 11:52:31.920170,
1745,2023-04-17 11:52:32.308200,
1746,2023-04-17 11:52:33.889979,
1747,2023-04-17 11:52:34.246246,
1748,2023-04-17 11:52:34.600460,
1749,2023-04-17 11:52:35.030531,
1750,2023-04-17 11:52:35.451473,
1751,2023-04-17 11:52:36.030283,
1752,2023-04-17 11:52:37.555347,
1753,2023-04-17 11:52:37.931239,
1754,2023-04-17 11:52:38.303091,
1755,2023-04-17 11:52:38.652817,
1756,2023-04-17 11:52:39.021587,
1757,2023-04-17 11:52:39.417226,
1758,2023-04-17 11:52:39.791928,
1759,2023-04-17 11:52:40.148177,
1760,2023-04-17 11:52:40.649497,
1761,2023-04-17 11:52:41.090263,
1762,2023-04-17 11:52:41.580120,
1763,2023-04-17 11:52:41.965742,
1764,2023-04-17 11:52:42.426353,
1765,2023-04-17 11:52:42.817591,
1766,2023-04-17 11:52:43.177852,
1767,2023-04-17 11:52:43.601532,
1768,2023-04-17 11:52:43.969325,
1769,2023-04-17 11:52:44.317438,
1770,2023-04-17 11:52:44.703411,
1771,2023-04-17 11:52:45.086212,
1772,2023-04-17 11:52:45.452845,
1773,2023-04-17 11:52:45.851796,
1774,2023-04-17 11:52:46.273966,
1775,2023-04-17 11:52:46.799427,
1776,2023-04-17 11:52:47.171210,
1777,2023-04-17 11:52:47.550573,
1778,2023-04-17 11:52:47.907485,
1779,2023-04-17 11:52:48.266592,
1780,2023-04-17 11:52:48.644547,
1781,2023-04-17 11:52:49.036074,
1782,2023-04-17 11:52:49.401628,
1783,2023-04-17 11:52:50.521862,
1784,2023-04-17 11:52:50.957381,
1785,2023-04-17 11:52:51.328465,
1786,2023-04-17 11:52:51.745846,
1787,2023-04-17 11:52:52.119048,
1788,2023-04-17 11:52:52.495127,
1789,2023-04-17 11:52:53.697714,
1790,2023-04-17 11:52:54.068327,
1791,2023-04-17 11:52:54.416906,
1792,2023-04-17 11:52:54.879411,
1793,2023-04-17 11:52:55.277118,
1794,2023-04-17 11:52:55.656400,
1795,2023-04-17 11:52:56.023316,
1796,2023-04-17 11:52:56.380777,
1797,2023-04-17 11:52:56.826043,
1798,2023-04-17 11:52:57.183727,
1799,2023-04-17 11:52:57.549731,
1800,2023-04-17 11:53:00.317048,
1801,2023-04-17 11:53:01.802012,
1802,2023-04-17 11:53:02.179092,
1803,2023-04-17 11:53:02.549812,
1804,2023-04-17 11:53:02.984302,
1805,2023-04-17 11:53:03.371051,
1806,2023-04-17 11:53:03.920195,
1807,2023-04-17 11:53:04.682887,
1808,2023-04-17 11:53:05.056664,
1809,2023-04-17 11:53:05.891261,
1810,2023-04-17 11:53:06.325521,
1811,2023-04-17 11:53:06.698941,
1812,2023-04-17 11:53:07.100572,
1813,2023-04-17 11:53:07.463383,
1814,2023-04-17 11:53:07.930357,
1815,2023-04-17 11:53:08.427513,
1816,2023-04-17 11:53:08.802486,
1817,2023-04-17 11:53:09.977424,
1818,2023-04-17 11:53:10.424572,
1819,2023-04-17 11:53:10.944348,
1820,2023-04-17 11:53:11.334119,
1821,2023-04-17 11:53:11.765876,
1822,2023-04-17 11:53:13.029763,
1823,2023-04-17 11:53:13.422014,
1824,2023-04-17 11:53:14.395815,
1825,2023-04-17 11:53:14.766595,
1826,2023-04-17 11:53:15.534045,
1827,2023-04-17 11:53:15.883938,
1828,2023-04-17 11:53:16.551294,
1829,2023-04-17 11:53:16.932315,
1830,2023-04-17 11:53:17.306556,
1831,2023-04-17 11:53:17.705057,
1832,2023-04-17 11:53:18.060349,
1833,2023-04-17 11:53:18.434841,
1834,2023-04-17 11:53:18.816276,
1835,2023-04-17 11:53:19.179246,
1836,2023-04-17 11:53:19.574532,
1837,2023-04-17 11:53:19.938621,
1838,2023-04-17 11:53:20.286368,
1839,2023-04-17 11:53:20.663638,
1840,2023-04-17 11:53:21.081558,
1841,2023-04-17 11:53:21.441688,
1842,2023-04-17 11:53:21.839087,
1843,2023-04-17 11:53:22.221435,
1844,2023-04-17 11:53:22.636252,
1845,2023-04-17 11:53:22.973562,
1846,2023-04-17 11:53:23.317970,
1847,2023-04-17 11:53:23.699636,
1848,2023-04-17 11:53:24.133198,
1849,2023-04-17 11:53:24.520070,
1850,2023-04-17 11:53:24.973320,
1851,2023-04-17 11:53:25.485537,
1852,2023-04-17 11:53:25.995125,
1853,2023-04-17 11:53:26.376552,
1854,2023-04-17 11:53:26.859485,
1855,2023-04-17 11:53:27.227365,
1856,2023-04-17 11:53:28.374625,
1857,2023-04-17 11:53:28.863981,
1858,2023-04-17 11:53:29.244903,
1859,2023-04-17 11:53:29.637677,
1860,2023-04-17 11:53:30.002376,
1861,2023-04-17 11:53:30.383983,
1862,2023-04-17 11:53:31.279779,
1863,2023-04-17 11:53:31.654979,
1864,2023-04-17 11:53:32.128809,
1865,2023-04-17 11:53:32.547801,
1866,2023-04-17 11:53:32.904979,
1867,2023-04-17 11:53:33.457255,
1868,2023-04-17 11:53:33.820225,
1869,2023-04-17 11:53:34.196520,
1870,2023-04-17 11:53:34.715214,
1871,2023-04-17 11:53:35.079613,
1872,2023-04-17 11:53:35.458736,
1873,2023-04-17 11:53:35.875307,
1874,2023-04-17 11:53:36.815686,
1875,2023-04-17 11:53:37.196457,
1876,2023-04-17 11:53:37.577578,
1877,2023-04-17 11:53:38.103872,
1878,2023-04-17 11:53:38.449433,
1879,2023-04-17 11:53:40.527288,
1880,2023-04-17 11:53:40.946136,
1881,2023-04-17 11:53:41.400437,
1882,2023-04-17 11:53:42.468823,
1883,2023-04-17 11:53:43.929566,
1884,2023-04-17 11:53:44.351363,
1885,2023-04-17 11:53:45.450811,
1886,2023-04-17 11:53:45.811985,
1887,2023-04-17 11:53:46.200832,
1888,2023-04-17 11:53:47.517167,
1889,2023-04-17 11:53:47.920184,
1890,2023-04-17 11:53:48.568667,
1891,2023-04-17 11:53:49.728175,
1892,2023-04-17 11:53:50.080420,
1893,2023-04-17 11:53:50.468867,
1894,2023-04-17 11:53:50.965029,
1895,2023-04-17 11:53:51.464385,
1896,2023-04-17 11:53:52.010926,
1897,2023-04-17 11:53:52.599991,
1898,2023-04-17 11:53:52.964411,
1899,2023-04-17 11:53:53.978071,
1900,2023-04-17 11:53:55.966042,
1901,2023-04-17 11:53:57.537465,
1902,2023-04-17 11:53:58.769709,
1903,2023-04-17 11:54:00.334533,
1904,2023-04-17 11:54:01.301988,
1905,2023-04-17 11:54:01.718143,
1906,2023-04-17 11:54:02.118300,
1907,2023-04-17 11:54:02.477712,
1908,2023-04-17 11:54:03.649452,
1909,2023-04-17 11:54:04.035195,
1910,2023-04-17 11:54:04.528944,
1911,2023-04-17 11:54:05.370326,
1912,2023-04-17 11:54:05.762588,
1913,2023-04-17 11:54:06.131912,
1914,2023-04-17 11:54:08.520901,
1915,2023-04-17 11:54:08.917059,
1916,2023-04-17 11:54:09.912543,
1917,2023-04-17 11:54:10.292933,
1918,2023-04-17 11:54:10.642078,
1919,2023-04-17 11:54:11.184096,
1920,2023-04-17 11:54:11.537823,
1921,2023-04-17 11:54:11.888760,
1922,2023-04-17 11:54:12.239020,
1923,2023-04-17 11:54:12.608330,
1924,2023-04-17 11:54:13.011409,
1925,2023-04-17 11:54:13.393248,
1926,2023-04-17 11:54:13.764989,
1927,2023-04-17 11:54:14.696497,
1928,2023-04-17 11:54:15.393691,
1929,2023-04-17 11:54:16.363394,
1930,2023-04-17 11:54:16.760361,
1931,2023-04-17 11:54:17.480461,
1932,2023-04-17 11:54:18.217307,
1933,2023-04-17 11:54:19.710014,
1934,2023-04-17 11:54:21.089424,
1935,2023-04-17 11:54:21.499742,
1936,2023-04-17 11:54:21.901518,
1937,2023-04-17 11:54:22.855603,
1938,2023-04-17 11:54:23.247275,
1939,2023-04-17 11:54:23.797791,
1940,2023-04-17 11:54:24.340396,
1941,2023-04-17 11:54:24.745463,
1942,2023-04-17 11:54:25.434562,
1943,2023-04-17 11:54:25.842964,
1944,2023-04-17 11:54:27.320040,
1945,2023-04-17 11:54:27.932173,
1946,2023-04-17 11:54:28.280769,
1947,2023-04-17 11:54:28.640336,
1948,2023-04-17 11:54:29.002877,
1949,2023-04-17 11:54:29.410998,
1950,2023-04-17 11:54:31.441488,
1951,2023-04-17 11:54:32.604672,
1952,2023-04-17 11:54:34.171884,
1953,2023-04-17 11:54:34.528353,
1954,2023-04-17 11:54:35.285742,
1955,2023-04-17 11:54:35.750777,
1956,2023-04-17 11:54:36.088852,
1957,2023-04-17 11:54:36.494565,
1958,2023-04-17 11:54:38.157631,
1959,2023-04-17 11:54:38.555962,
1960,2023-04-17 11:54:38.937218,
1961,2023-04-17 11:54:39.523262,
1962,2023-04-17 11:54:41.133916,
1963,2023-04-17 11:54:41.646755,
1964,2023-04-17 11:54:42.045005,
1965,2023-04-17 11:54:42.776861,
1966,2023-04-17 11:54:43.505871,
1967,2023-04-17 11:54:43.907472,
1968,2023-04-17 11:54:44.685688,
1969,2023-04-17 11:54:45.477582,
1970,2023-04-17 11:54:45.944469,
1971,2023-04-17 11:54:46.360513,
1972,2023-04-17 11:54:47.043247,
1973,2023-04-17 11:54:47.429430,
1974,2023-04-17 11:54:47.790728,
1975,2023-04-17 11:54:48.722934,
1976,2023-04-17 11:54:49.732296,
1977,2023-04-17 11:54:51.087332,
1978,2023-04-17 11:54:51.465105,
1979,2023-04-17 11:54:51.862133,
1980,2023-04-17 11:54:52.221049,
1981,2023-04-17 11:54:53.375441,
1982,2023-04-17 11:54:53.760781,
1983,2023-04-17 11:54:54.576311,
1984,2023-04-17 11:54:55.096715,
1985,2023-04-17 11:54:55.476864,
1986,2023-04-17 11:54:55.925422,
1987,2023-04-17 11:54:56.286530,
1988,2023-04-17 11:54:56.661064,
1989,2023-04-17 11:54:57.066659,
1990,2023-04-17 11:54:57.425316,
1991,2023-04-17 11:54:57.954647,
1992,2023-04-17 11:54:58.325075,
1993,2023-04-17 11:54:58.705376,
1994,2023-04-17 11:54:59.073245,
1995,2023-04-17 11:54:59.614635,
1996,2023-04-17 11:55:00.259576,
1997,2023-04-17 11:55:00.615509,
1998,2023-04-17 11:55:01.149331,
1999,2023-04-17 11:55:01.529348,
2000,2023-04-17 11:55:01.924809,
2001,2023-04-17 11:55:02.662349,
2002,2023-04-17 11:55:03.019134,
2003,2023-04-17 11:55:03.384674,
2004,2023-04-17 11:55:03.734710,
2005,2023-04-17 11:55:04.172277,
2006,2023-04-17 11:55:04.545462,
2007,2023-04-17 11:55:04.902548,
2008,2023-04-17 11:55:05.250183,
2009,2023-04-17 11:55:05.634447,
2010,2023-04-17 11:55:06.006851,
2011,2023-04-17 11:55:06.392536,
2012,2023-04-17 11:55:06.777268,
2013,2023-04-17 11:55:07.139613,
2014,2023-04-17 11:55:07.590526,
2015,2023-04-17 11:55:07.949189,
2016,2023-04-17 11:55:08.309974,
2017,2023-04-17 11:55:09.648749,
2018,2023-04-17 11:55:10.024794,
2019,2023-04-17 11:55:10.478415,
2020,2023-04-17 11:55:10.850719,
2021,2023-04-17 11:55:11.384635,
2022,2023-04-17 11:55:12.137578,
2023,2023-04-17 11:55:12.499565,
2024,2023-04-17 11:55:12.854099,
2025,2023-04-17 11:55:13.226759,
2026,2023-04-17 11:55:13.639616,
2027,2023-04-17 11:55:14.014355,
2028,2023-04-17 11:55:15.493805,
2029,2023-04-17 11:55:17.023828,
2030,2023-04-17 11:55:17.815879,
2031,2023-04-17 11:55:18.162474,
2032,2023-04-17 11:55:20.280227,
2033,2023-04-17 11:55:20.836062,
2034,2023-04-17 11:55:21.326842,
2035,2023-04-17 11:55:21.717733,
2036,2023-04-17 11:55:22.209522,
2037,2023-04-17 11:55:22.573516,
2038,2023-04-17 11:55:22.904950,
2039,2023-04-17 11:55:24.123593,
2040,2023-04-17 11:55:24.472357,
2041,2023-04-17 11:55:24.866940,
2042,2023-04-17 11:55:25.240401,
2043,2023-04-17 11:55:26.740880,
2044,2023-04-17 11:55:27.416834,
2045,2023-04-17 11:55:27.778898,
2046,2023-04-17 11:55:31.250941,
2047,2023-04-17 11:55:32.816355,
2048,2023-04-17 11:55:33.182156,
2049,2023-04-17 11:55:34.174812,
2050,2023-04-17 11:55:35.786291,
2051,2023-04-17 11:55:36.171310,
2052,2023-04-17 11:55:37.730387,
2053,2023-04-17 11:55:38.078099,
2054,2023-04-17 11:55:38.887200,
2055,2023-04-17 11:55:39.769588,
2056,2023-04-17 11:55:40.541712,
2057,2023-04-17 11:55:40.961738,
2058,2023-04-17 11:55:41.914977,
2059,2023-04-17 11:55:42.776187,
2060,2023-04-17 11:55:43.408501,
2061,2023-04-17 11:55:43.894020,
2062,2023-04-17 11:55:44.936511,
2063,2023-04-17 11:55:45.291320,
2064,2023-04-17 11:55:46.886710,
2065,2023-04-17 11:55:47.824846,
2066,2023-04-17 11:55:52.032595,
2067,2023-04-17 11:55:53.957650,
2068,2023-04-17 11:55:54.651320,
2069,2023-04-17 11:55:55.033950,
2070,2023-04-17 11:55:55.420730,
2071,2023-04-17 11:55:56.179577,
2072,2023-04-17 11:55:56.591937,
2073,2023-04-17 11:55:56.956177,
2074,2023-04-17 11:55:57.369425,
2075,2023-04-17 11:55:58.274107,
2076,2023-04-17 11:55:59.260631,
2077,2023-04-17 11:56:00.968562,
2078,2023-04-17 11:56:02.191224,
2079,2023-04-17 11:56:03.000932,
2080,2023-04-17 11:56:04.110952,
2081,2023-04-17 11:56:04.913520,
2082,2023-04-17 11:56:05.349506,
2083,2023-04-17 11:56:05.753753,
2084,2023-04-17 11:56:07.414300,
2085,2023-04-17 11:56:08.891873,
2086,2023-04-17 11:56:09.462017,
2087,2023-04-17 11:56:09.864365,
2088,2023-04-17 11:56:10.246996,
2089,2023-04-17 11:56:10.607316,
2090,2023-04-17 11:56:11.069828,
2091,2023-04-17 11:56:11.434718,
2092,2023-04-17 11:56:11.812463,
2093,2023-04-17 11:56:12.706283,
2094,2023-04-17 11:56:13.523950,
2095,2023-04-17 11:56:13.881662,
2096,2023-04-17 11:56:14.313505,
2097,2023-04-17 11:56:14.711298,
2098,2023-04-17 11:56:15.113242,
2099,2023-04-17 11:56:15.539566,
2100,2023-04-17 11:56:16.756190,
2101,2023-04-17 11:56:17.835332,
2102,2023-04-17 11:56:18.194189,
2103,2023-04-17 11:56:19.720370,
2104,2023-04-17 11:56:20.082760,
2105,2023-04-17 11:56:21.095261,
2106,2023-04-17 11:56:21.489342,
2107,2023-04-17 11:56:21.987858,
2108,2023-04-17 11:56:22.348237,
2109,2023-04-17 11:56:22.717736,
2110,2023-04-17 11:56:23.146384,
2111,2023-04-17 11:56:23.501907,
2112,2023-04-17 11:56:24.680461,
2113,2023-04-17 11:56:25.120370,
2114,2023-04-17 11:56:26.592972,
2115,2023-04-17 11:56:26.977871,
2116,2023-04-17 11:56:27.327739,
2117,2023-04-17 11:56:27.704738,
2118,2023-04-17 11:56:28.083154,
2119,2023-04-17 11:56:28.499121,
2120,2023-04-17 11:56:28.868368,
2121,2023-04-17 11:56:29.272526,
2122,2023-04-17 11:56:29.679751,
2123,2023-04-17 11:56:30.070360,
2124,2023-04-17 11:56:30.454650,
2125,2023-04-17 11:56:31.448729,
2126,2023-04-17 11:56:31.855329,
2127,2023-04-17 11:56:32.235687,
2128,2023-04-17 11:56:32.653538,
2129,2023-04-17 11:56:33.193090,
2130,2023-04-17 11:56:33.885174,
2131,2023-04-17 11:56:34.260028,
2132,2023-04-17 11:56:34.662992,
2133,2023-04-17 11:56:35.192442,
2134,2023-04-17 11:56:35.530104,
2135,2023-04-17 11:56:35.922736,
2136,2023-04-17 11:56:36.296691,
2137,2023-04-17 11:56:36.661198,
2138,2023-04-17 11:56:37.097202,
2139,2023-04-17 11:56:37.505530,
2140,2023-04-17 11:56:37.877616,
2141,2023-04-17 11:56:38.258430,
2142,2023-04-17 11:56:38.636432,
2143,2023-04-17 11:56:39.050360,
2144,2023-04-17 11:56:39.400009,
2145,2023-04-17 11:56:39.776770,
2146,2023-04-17 11:56:40.149201,
